STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,PRODUCT_CATEGORIES,Product categories,UNIT_MEASURE,Unit of measure,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_SE,Small equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2021,,2.246675,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_SE,Small equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2022,,2.388674,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2019,,1.382843,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2020,,1.492595,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2021,,1.211235,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2022,,0.80998,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE6,Total,KG_PS,Kilogrammes per person,RCY,Recycling,2019,,9.62374,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE6,Total,KG_PS,Kilogrammes per person,RCY,Recycling,2020,,10.60692,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE6,Total,KG_PS,Kilogrammes per person,RCY,Recycling,2021,,10.21958,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE6,Total,KG_PS,Kilogrammes per person,RCY,Recycling,2022,,9.011267,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,COL,Waste collected,2019,,305.719,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,COL,Waste collected,2020,,297.749,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,COL,Waste collected,2021,,293.052,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,COL,Waste collected,2022,,253.933,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2019,,0.09570006,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2020,,0.08963349,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2021,,0.09887485,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2022,,0.09558702,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_SE,Small equipment,T,Tonnes,RCY,Recycling,2019,,208.61,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_SE,Small equipment,T,Tonnes,RCY,Recycling,2020,,232.333,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_SE,Small equipment,T,Tonnes,RCY,Recycling,2021,,242.558,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_SE,Small equipment,T,Tonnes,RCY,Recycling,2022,,216.788,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_SME,Screens and monitors,T,Tonnes,MKT,Products put on the market,2019,,138.528,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_SME,Screens and monitors,T,Tonnes,MKT,Products put on the market,2020,,152.322,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_SME,Screens and monitors,T,Tonnes,MKT,Products put on the market,2021,,164.227,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DEU,Germany,A,Annual,EE_SME,Screens and monitors,T,Tonnes,MKT,Products put on the market,2022,,146.275,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DNK,Denmark,A,Annual,EE_SE,Small equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2019,,3.157988,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DNK,Denmark,A,Annual,EE_SE,Small equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2020,,2.903351,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DNK,Denmark,A,Annual,EE_SE,Small equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2021,,2.667435,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DNK,Denmark,A,Annual,EE_SE,Small equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2022,,2.148183,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DNK,Denmark,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2019,,0.9546887,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DNK,Denmark,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2020,,1.083886,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DNK,Denmark,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2021,,0.871083,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DNK,Denmark,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2022,,0.7175272,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DNK,Denmark,A,Annual,EE_SME,Screens and monitors,T,Tonnes,GEN,Total waste generated,2021,,13.216,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,DNK,Denmark,A,Annual,EE_SME,Screens and monitors,T,Tonnes,GEN,Total waste generated,2022,,13.372,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2007,,277.792,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2008,,296.009,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2009,,137.016,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2010,,158.099,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2011,,153.867,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2012,,157.994,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2014,,184.818,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2015,,230.728,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2016,,249.983,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2017,,287.21,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2018,,320.622,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2019,,371.27,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2020,,393.797,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2021,,413.293,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2022,,416.162,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,MKT,Products put on the market,2019,,1.767442,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,MKT,Products put on the market,2020,,4.687885,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,MKT,Products put on the market,2021,,3.57983,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,MKT,Products put on the market,2022,,9.427547,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE_TEE,Temperature exchange equipment,T,Tonnes,COL,Waste collected,2019,,87.687,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE_TEE,Temperature exchange equipment,T,Tonnes,COL,Waste collected,2020,,87.069,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE_TEE,Temperature exchange equipment,T,Tonnes,COL,Waste collected,2021,,100.213,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,ESP,Spain,A,Annual,EE_TEE,Temperature exchange equipment,T,Tonnes,COL,Waste collected,2022,,92.5,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,EST,Estonia,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2019,,4.835,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,EST,Estonia,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2020,,5.792,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,EST,Estonia,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2021,,6.034,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,EST,Estonia,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2022,,5.085,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_LE,Large equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2019,,8.685699,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_LE,Large equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2020,,13.12423,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_LE,Large equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2021,,13.63467,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_LE,Large equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2022,,14.8604,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2019,,0,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2020,,0.00162762,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2021,,0.0009023609,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2022,,0.0003599642,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_TEE,Temperature exchange equipment,T,Tonnes,RCY,Recycling,2019,,14.062,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_TEE,Temperature exchange equipment,T,Tonnes,RCY,Recycling,2020,,15.23,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_TEE,Temperature exchange equipment,T,Tonnes,RCY,Recycling,2021,,15.137,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_TEE,Temperature exchange equipment,T,Tonnes,RCY,Recycling,2022,,16.301,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,KG_PS,Kilogrammes per person,GEN,Total waste generated,2021,,7.480392,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,KG_PS,Kilogrammes per person,GEN,Total waste generated,2022,,8.021442,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_SME,Screens and monitors,T,Tonnes,GEN,Total waste generated,2021,,8.401,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_SME,Screens and monitors,T,Tonnes,GEN,Total waste generated,2022,,8.196,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,MKT,Products put on the market,2019,,895.226,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,MKT,Products put on the market,2020,,893.759,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,MKT,Products put on the market,2021,,1028.411,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,MKT,Products put on the market,2022,,942.304,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2019,,0.0314477,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2020,,0.01772323,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2021,,0.05466582,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2022,,0.06196408,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2019,,0.07605057,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2020,,0.06961957,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2021,,0.07556962,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2022,,0.06916133,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2019,,0.9471281,,A,Normal value,0,Units,2,Two
